OrderID,City,Zone,Timestamp,TimeBlock,DemandIndex,FuelPrice,TrafficIndex,Distance_km,Price,Cost,Profit,PredictedPrice,PredictedProfit
BANG2850,Bangalore,North,02-09-2025 14:40,Afternoon,60,106.68,0.85,8.25,160.27,135.84,24.43,160.26,24.38
BANG2851,Bangalore,North,01-09-2025 23:28,Night,74,106.66,0.85,9.91,176.93,152.43,24.5,176.97,24.54
BANG2852,Bangalore,Central,02-09-2025 01:32,Night,87,106.75,0.89,6.82,138.69,121.58,17.11,138.75,17.19
BANG2853,Bangalore,South,31-08-2025 21:19,Evening,43,106.57,0.81,11.37,178.96,166.98,11.98,178.86,11.98
BANG2854,Bangalore,West,31-08-2025 18:54,Evening,52,106.63,0.66,13.49,202.43,188.22,14.21,202.41,14.13
BANG2855,Bangalore,West,30-08-2025 11:57,Morning,41,106.68,0.67,13.62,199.27,189.54,9.73,199.28,9.77
BANG2856,Bangalore,North,31-08-2025 20:15,Evening,81,106.77,0.6,13.6,196.76,189.38,7.38,196.76,7.34
BANG2857,Bangalore,North,01-09-2025 17:45,Afternoon,42,106.75,0.69,14.15,214.29,194.88,19.41,214.27,19.5
BANG2858,Bangalore,East,31-08-2025 20:58,Evening,87,106.69,0.85,10.8,169.44,161.34,8.1,169.51,8.14
BANG2859,Bangalore,West,30-08-2025 08:25,Morning,66,106.58,0.56,4.76,118.6,100.89,17.71,118.68,17.77
BANG2860,Bangalore,Central,02-09-2025 01:52,Night,73,106.67,0.69,5.18,126.25,105.14,21.11,126.19,21.13
BANG2861,Bangalore,South,31-08-2025 00:22,Night,68,106.79,0.73,11.96,189.98,173.0,16.98,189.94,17.05
BANG2862,Bangalore,South,01-09-2025 03:17,Night,68,106.68,0.88,5.18,114.55,105.14,9.41,114.47,9.39
BANG2863,Bangalore,South,30-08-2025 14:44,Afternoon,77,106.77,0.6,14.87,212.65,202.08,10.57,212.58,10.53
BANG2864,Bangalore,South,31-08-2025 11:27,Morning,45,106.76,0.69,12.93,202.21,182.68,19.53,202.28,19.54
BANG2865,Bangalore,West,02-09-2025 18:59,Evening,86,106.68,0.91,5.48,128.0,108.14,19.86,128.08,19.8
BANG2866,Bangalore,West,02-09-2025 23:13,Night,67,106.64,0.51,5.31,112.79,106.42,6.37,112.88,6.42
BANG2867,Bangalore,South,30-08-2025 02:27,Night,61,106.53,0.76,13.69,212.4,190.17,22.23,212.42,22.25
BANG2868,Bangalore,East,02-09-2025 16:55,Afternoon,68,106.61,0.57,13.53,202.88,188.6,14.28,202.81,14.23
BANG2869,Bangalore,East,31-08-2025 02:05,Night,46,106.66,0.76,3.79,110.24,91.23,19.01,110.18,19.05
BANG2870,Bangalore,South,30-08-2025 03:11,Night,63,106.66,0.57,13.5,207.98,188.33,19.65,208.07,19.58
BANG2871,Bangalore,West,30-08-2025 19:48,Evening,59,106.61,0.89,7.07,137.89,124.0,13.89,137.81,13.92
BANG2872,Bangalore,West,01-09-2025 12:52,Afternoon,83,106.6,0.55,4.34,109.85,96.7,13.15,109.9,13.17
BANG2873,Bangalore,West,31-08-2025 08:00,Morning,82,106.73,0.61,14.14,202.78,194.76,8.02,202.72,8.09
BANG2874,Bangalore,East,31-08-2025 08:41,Morning,69,106.59,0.75,11.01,168.82,163.39,5.43,168.82,5.45
BANG2875,Bangalore,South,30-08-2025 13:40,Afternoon,78,106.53,0.9,5.87,129.4,111.96,17.44,129.46,17.53
BANG2876,Bangalore,North,01-09-2025 13:20,Afternoon,74,106.61,0.66,12.17,199.91,175.0,24.91,199.99,24.84
BANG2877,Bangalore,North,30-08-2025 07:53,Morning,61,106.65,0.57,6.44,125.95,117.72,8.23,126.03,8.19
BANG2878,Bangalore,West,31-08-2025 16:06,Afternoon,76,106.7,0.8,12.27,185.27,176.05,9.22,185.37,9.2
BANG2879,Bangalore,East,30-08-2025 14:31,Afternoon,52,106.6,0.56,14.2,201.48,195.3,6.18,201.39,6.18
BANG2880,Bangalore,East,31-08-2025 15:22,Afternoon,77,106.75,0.85,8.22,140.9,135.57,5.33,140.83,5.4
BANG2881,Bangalore,North,02-09-2025 17:08,Afternoon,79,106.5,0.87,4.66,121.39,99.85,21.54,121.43,21.51
BANG2882,Bangalore,Central,31-08-2025 11:27,Morning,62,106.65,0.51,4.5,122.72,98.32,24.4,122.79,24.36
BANG2883,Bangalore,Central,30-08-2025 22:57,Night,63,106.79,0.8,11.9,191.54,172.4,19.14,191.54,19.08
BANG2884,Bangalore,East,31-08-2025 03:08,Night,43,106.74,0.63,11.37,179.47,167.07,12.4,179.55,12.5
BANG2885,Bangalore,East,02-09-2025 12:15,Afternoon,53,106.68,0.72,13.76,203.08,190.94,12.14,203.01,12.12
BANG2886,Bangalore,Central,01-09-2025 08:11,Morning,89,106.57,0.52,8.35,146.32,136.78,9.54,146.3,9.49
BANG2887,Bangalore,Central,01-09-2025 13:39,Afternoon,59,106.72,0.69,13.89,213.2,192.26,20.94,213.19,21.04
BANG2888,Bangalore,South,30-08-2025 10:42,Morning,68,106.58,0.69,12.93,205.85,182.59,23.26,205.93,23.21
BANG2889,Bangalore,West,02-09-2025 08:41,Morning,78,106.71,0.83,4.62,123.56,99.56,24.0,123.63,24.02
BANG2890,Bangalore,South,31-08-2025 18:57,Evening,44,106.55,0.58,13.03,198.22,183.58,14.64,198.16,14.65
BANG2891,Bangalore,North,30-08-2025 02:02,Night,54,106.79,0.58,7.21,148.35,125.5,22.85,148.44,22.86
BANG2892,Bangalore,West,01-09-2025 07:59,Morning,51,106.62,0.6,6.56,135.06,118.91,16.15,135.06,16.25
BANG2893,Bangalore,North,01-09-2025 01:15,Night,61,106.63,0.91,11.79,181.55,171.21,10.34,181.54,10.31
BANG2894,Bangalore,North,30-08-2025 04:08,Night,83,106.67,0.77,3.9,101.74,92.34,9.4,101.71,9.31
BANG2895,Bangalore,West,31-08-2025 11:30,Morning,52,106.68,0.82,5.26,118.61,105.94,12.67,118.65,12.72
BANG2896,Bangalore,West,31-08-2025 09:28,Morning,71,106.77,0.71,8.62,157.06,139.58,17.48,157.09,17.46
BANG2897,Bangalore,South,31-08-2025 01:54,Night,79,106.62,0.95,5.62,121.88,109.51,12.37,121.88,12.45
BANG2898,Bangalore,West,30-08-2025 06:49,Morning,45,106.64,0.87,9.47,168.97,148.02,20.95,168.91,20.91
BANG2899,Bangalore,North,31-08-2025 05:59,Night,48,106.71,0.84,5.48,130.52,108.16,22.36,130.53,22.29
BANG2900,Bangalore,South,01-09-2025 23:20,Night,63,106.59,0.82,4.33,110.2,96.6,13.6,110.12,13.64
BANG2901,Bangalore,South,31-08-2025 01:50,Night,66,106.78,0.82,14.76,214.61,200.99,13.62,214.55,13.68
BANG2902,Bangalore,North,01-09-2025 02:39,Night,57,106.65,0.79,4.26,118.21,95.92,22.29,118.12,22.25
BANG2903,Bangalore,North,31-08-2025 18:39,Evening,48,106.67,0.9,7.41,145.35,127.44,17.91,145.37,17.89
BANG2904,Bangalore,South,02-09-2025 15:12,Afternoon,88,106.78,0.74,3.96,112.34,92.99,19.35,112.35,19.27
BANG2905,Bangalore,South,30-08-2025 08:14,Morning,82,106.63,0.66,5.43,117.05,107.62,9.43,117.11,9.49
BANG2906,Bangalore,North,30-08-2025 16:37,Afternoon,42,106.68,0.86,3.26,108.26,85.94,22.32,108.28,22.26
BANG2907,Bangalore,South,31-08-2025 16:40,Afternoon,71,106.63,0.86,11.35,180.26,166.82,13.44,180.21,13.43
BANG2908,Bangalore,North,01-09-2025 04:25,Night,63,106.75,0.97,12.92,192.63,182.58,10.05,192.61,10.09
BANG2909,Bangalore,South,31-08-2025 07:00,Morning,44,106.75,0.92,5.33,119.33,106.68,12.65,119.33,12.6
BANG2910,Bangalore,North,30-08-2025 13:09,Afternoon,84,106.56,0.75,6.29,137.23,116.18,21.05,137.2,21.12
BANG2911,Bangalore,Central,02-09-2025 15:04,Afternoon,51,106.77,0.89,8.69,159.18,140.28,18.9,159.09,18.93
BANG2912,Bangalore,East,31-08-2025 07:59,Morning,89,106.55,0.9,10.02,175.94,153.48,22.46,176.02,22.46
BANG2913,Bangalore,East,30-08-2025 20:16,Evening,51,106.77,0.77,8.62,149.5,139.58,9.92,149.44,9.94
BANG2914,Bangalore,East,01-09-2025 00:24,Night,55,106.78,0.85,7.99,141.61,133.29,8.32,141.52,8.3
BANG2915,Bangalore,Central,02-09-2025 13:07,Afternoon,77,106.51,0.93,3.65,103.37,89.76,13.61,103.33,13.52
BANG2916,Bangalore,North,01-09-2025 08:59,Morning,73,106.56,0.51,6.45,126.4,117.78,8.62,126.39,8.72
BANG2917,Bangalore,West,01-09-2025 12:22,Afternoon,66,106.61,0.77,12.73,196.23,180.6,15.63,196.3,15.56
BANG2918,Bangalore,West,02-09-2025 11:51,Morning,72,106.55,0.7,7.69,141.02,130.18,10.84,141.04,10.85
BANG2919,Bangalore,West,30-08-2025 18:22,Evening,58,106.69,0.93,12.93,196.91,182.64,14.27,196.89,14.24
BANG2920,Bangalore,Central,30-08-2025 15:03,Afternoon,80,106.51,0.55,4.15,114.89,94.76,20.13,114.91,20.1
BANG2921,Bangalore,Central,30-08-2025 10:59,Morning,88,106.53,0.98,14.24,207.79,195.67,12.12,207.7,12.13
BANG2922,Bangalore,West,31-08-2025 00:27,Night,71,106.72,0.8,14.87,213.11,202.06,11.05,213.08,11.09
BANG2923,Bangalore,Central,01-09-2025 01:04,Night,83,106.6,0.96,4.55,113.37,98.8,14.57,113.4,14.55
BANG2924,Bangalore,North,31-08-2025 07:36,Morning,78,106.76,0.56,8.38,143.3,137.18,6.12,143.27,6.21
BANG2925,Bangalore,Central,30-08-2025 15:51,Afternoon,42,106.71,0.56,13.28,202.22,186.15,16.07,202.19,16.0
BANG2926,Bangalore,South,31-08-2025 12:31,Afternoon,73,106.7,0.54,10.95,169.33,162.85,6.48,169.23,6.48
BANG2927,Bangalore,Central,31-08-2025 01:09,Night,72,106.73,0.67,8.67,162.25,140.06,22.19,162.16,22.14
BANG2928,Bangalore,North,01-09-2025 17:57,Afternoon,89,106.55,0.95,3.91,100.03,92.38,7.65,100.06,7.72
BANG2929,Bangalore,Central,02-09-2025 20:36,Evening,64,106.57,0.62,8.77,147.96,140.98,6.98,147.97,6.95
BANG2930,Bangalore,East,31-08-2025 08:58,Morning,53,106.68,0.64,14.08,201.51,194.14,7.37,201.45,7.47
BANG2931,Bangalore,North,02-09-2025 00:28,Night,58,106.71,0.54,13.84,214.27,191.76,22.51,214.27,22.57
BANG2932,Bangalore,Central,31-08-2025 14:18,Afternoon,49,106.69,0.76,5.48,124.27,108.15,16.12,124.22,16.03
BANG2933,Bangalore,East,31-08-2025 07:00,Morning,50,106.63,0.63,5.38,118.7,107.12,11.58,118.77,11.53
BANG2934,Bangalore,Central,31-08-2025 05:59,Night,51,106.6,0.87,8.2,144.67,135.3,9.37,144.72,9.29
BANG2935,Bangalore,Central,01-09-2025 17:40,Afternoon,87,106.5,0.64,11.17,183.3,164.95,18.35,183.29,18.28
BANG2936,Bangalore,East,02-09-2025 13:18,Afternoon,65,106.51,0.64,10.27,174.98,155.95,19.03,174.92,18.93
BANG2937,Bangalore,South,02-09-2025 06:22,Morning,65,106.68,0.88,6.0,120.97,113.34,7.63,120.99,7.63
BANG2938,Bangalore,North,30-08-2025 15:24,Afternoon,75,106.62,0.86,3.77,98.82,91.01,7.81,98.84,7.88
BANG2939,Bangalore,North,01-09-2025 03:26,Night,77,106.51,0.63,14.09,210.49,194.16,16.33,210.56,16.37
BANG2940,Bangalore,West,30-08-2025 08:51,Morning,78,106.7,0.6,3.29,100.85,86.25,14.6,100.8,14.51
BANG2941,Bangalore,South,31-08-2025 22:27,Night,49,106.68,0.91,12.16,194.2,174.94,19.26,194.24,19.28
BANG2942,Bangalore,South,01-09-2025 15:03,Afternoon,73,106.54,0.79,4.04,112.05,93.67,18.38,112.08,18.35
BANG2943,Bangalore,South,30-08-2025 09:01,Morning,48,106.78,0.86,9.37,158.98,147.09,11.89,158.89,11.88
BANG2944,Bangalore,Central,02-09-2025 10:58,Morning,88,106.58,0.84,4.96,115.25,102.89,12.36,115.25,12.31
BANG2945,Bangalore,West,01-09-2025 01:22,Night,65,106.63,1.0,6.44,126.31,117.72,8.59,126.26,8.52
BANG2946,Bangalore,East,01-09-2025 04:18,Night,64,106.79,0.75,4.82,108.9,101.6,7.3,108.84,7.24
BANG2947,Bangalore,East,31-08-2025 01:04,Night,65,106.71,0.88,14.58,210.34,199.16,11.18,210.24,11.1
BANG2948,Bangalore,East,30-08-2025 11:58,Morning,44,106.6,0.85,10.55,178.01,158.8,19.21,177.98,19.19
BANG2949,Bangalore,North,01-09-2025 23:37,Night,83,106.64,1.0,7.26,141.41,125.92,15.49,141.4,15.44
BANG2950,Bangalore,Central,01-09-2025 20:01,Evening,63,106.74,0.68,11.68,187.23,170.17,17.06,187.18,16.97
BANG2951,Bangalore,Central,31-08-2025 03:01,Night,67,106.57,0.69,4.96,119.61,102.88,16.73,119.56,16.78
BANG2952,Bangalore,South,31-08-2025 12:11,Afternoon,66,106.7,0.94,14.21,215.73,195.45,20.28,215.74,20.33
BANG2953,Bangalore,East,01-09-2025 07:04,Morning,77,106.57,0.85,12.51,198.14,178.38,19.76,198.16,19.76
BANG2954,Bangalore,North,30-08-2025 04:08,Night,51,106.61,0.86,12.48,202.68,178.1,24.58,202.77,24.62
BANG2955,Bangalore,North,01-09-2025 05:10,Night,79,106.5,0.88,4.14,112.81,94.65,18.16,112.82,18.09
BANG2956,Bangalore,Central,30-08-2025 11:56,Morning,59,106.62,0.86,11.21,188.35,165.41,22.94,188.29,23.01
BANG2957,Bangalore,West,02-09-2025 06:20,Morning,43,106.58,0.75,11.8,185.16,171.29,13.87,185.11,13.95
BANG2958,Bangalore,South,31-08-2025 15:54,Afternoon,73,106.61,0.68,3.79,97.86,91.2,6.66,97.88,6.72
BANG2959,Bangalore,West,31-08-2025 02:24,Night,82,106.68,0.74,6.17,126.67,115.04,11.63,126.58,11.69
BANG2960,Bangalore,South,02-09-2025 18:16,Evening,49,106.77,0.73,9.34,169.59,146.78,22.81,169.66,22.81
BANG2961,Bangalore,East,01-09-2025 08:04,Morning,53,106.61,0.66,8.51,156.41,138.4,18.01,156.37,17.97
BANG2962,Bangalore,North,30-08-2025 20:22,Evening,68,106.74,0.89,5.29,126.86,106.27,20.59,126.96,20.51
BANG2963,Bangalore,North,30-08-2025 01:58,Night,74,106.75,0.69,4.09,110.46,94.28,16.18,110.44,16.14
BANG2964,Bangalore,Central,31-08-2025 05:21,Night,41,106.62,0.69,4.99,117.41,103.21,14.2,117.34,14.14
BANG2965,Bangalore,East,31-08-2025 07:35,Morning,52,106.68,0.79,14.95,224.77,202.84,21.93,224.81,21.93
BANG2966,Bangalore,Central,30-08-2025 17:49,Afternoon,42,106.69,0.98,4.43,120.35,97.64,22.71,120.28,22.73
BANG2967,Bangalore,West,30-08-2025 07:44,Morning,71,106.77,0.86,4.3,104.32,96.38,7.94,104.34,7.96
BANG2968,Bangalore,Central,01-09-2025 09:38,Morning,78,106.51,0.92,7.9,145.18,132.26,12.92,145.16,13.0
BANG2969,Bangalore,North,02-09-2025 23:21,Night,89,106.76,0.87,14.51,211.64,198.48,13.16,211.61,13.18
BANG2970,Bangalore,East,01-09-2025 14:09,Afternoon,84,106.65,0.75,3.61,109.16,89.43,19.73,109.19,19.72
BANG2971,Bangalore,West,01-09-2025 12:52,Afternoon,75,106.77,0.53,6.69,127.59,120.28,7.31,127.63,7.38
BANG2972,Bangalore,South,02-09-2025 03:37,Night,79,106.55,0.79,12.42,187.23,177.48,9.75,187.22,9.69
BANG2973,Bangalore,North,02-09-2025 20:50,Evening,67,106.8,0.53,7.03,139.7,123.7,16.0,139.8,15.94
BANG2974,Bangalore,East,31-08-2025 00:05,Night,65,106.66,0.62,4.48,115.28,98.13,17.15,115.31,17.07
BANG2975,Bangalore,West,02-09-2025 09:19,Morning,73,106.67,0.79,14.02,207.79,193.54,14.25,207.73,14.16
BANG2976,Bangalore,Central,31-08-2025 07:54,Morning,43,106.53,0.86,12.77,199.51,180.96,18.55,199.57,18.51
BANG2977,Bangalore,South,02-09-2025 16:09,Afternoon,45,106.74,0.57,3.7,108.09,90.37,17.72,108.17,17.66
BANG2978,Bangalore,West,30-08-2025 18:19,Evening,55,106.6,0.6,10.26,179.88,155.9,23.98,179.95,23.92
BANG2979,Bangalore,South,30-08-2025 20:20,Evening,80,106.56,0.52,14.06,207.29,193.88,13.41,207.35,13.43
BANG2980,Bangalore,North,02-09-2025 19:51,Evening,86,106.54,0.5,7.81,147.27,131.37,15.9,147.23,15.89
BANG2981,Bangalore,South,02-09-2025 18:36,Evening,51,106.74,0.85,11.81,179.0,171.47,7.53,178.96,7.46
BANG2982,Bangalore,East,30-08-2025 22:54,Night,51,106.75,0.66,11.89,192.5,172.28,20.22,192.6,20.22
BANG2983,Bangalore,East,30-08-2025 20:03,Evening,71,106.71,0.89,11.42,180.21,167.56,12.65,180.29,12.71
BANG2984,Bangalore,West,01-09-2025 06:15,Morning,43,106.74,0.66,4.97,127.56,103.07,24.49,127.55,24.4
BANG2985,Bangalore,North,31-08-2025 03:13,Night,67,106.71,0.62,3.74,101.88,90.76,11.12,101.96,11.08
BANG2986,Bangalore,North,01-09-2025 17:42,Afternoon,85,106.73,0.65,12.76,191.89,180.96,10.93,191.95,10.9
BANG2987,Bangalore,South,31-08-2025 03:12,Night,53,106.6,0.97,4.05,112.7,93.8,18.9,112.67,18.81
BANG2988,Bangalore,South,01-09-2025 22:22,Night,60,106.51,0.75,3.39,100.14,87.16,12.98,100.2,12.92
BANG2989,Bangalore,West,02-09-2025 13:45,Afternoon,74,106.58,0.85,3.95,98.65,92.79,5.86,98.7,5.82
BANG2990,Bangalore,South,31-08-2025 16:14,Afternoon,64,106.79,1.0,5.41,113.06,107.5,5.56,112.96,5.52
BANG2991,Bangalore,East,02-09-2025 00:54,Night,42,106.68,0.91,8.09,150.54,134.24,16.3,150.57,16.24
BANG2992,Bangalore,West,30-08-2025 06:36,Morning,41,106.55,0.63,8.16,155.59,134.88,20.71,155.58,20.81
BANG2993,Bangalore,South,01-09-2025 09:23,Morning,61,106.74,0.74,5.02,127.45,103.57,23.88,127.38,23.81
BANG2994,Bangalore,East,31-08-2025 00:57,Night,75,106.8,0.51,9.21,167.96,145.5,22.46,167.89,22.47
BANG2995,Bangalore,South,30-08-2025 15:53,Afternoon,64,106.79,0.54,14.48,207.71,198.2,9.51,207.76,9.54
BANG2996,Bangalore,Central,01-09-2025 13:41,Afternoon,52,106.59,0.68,4.76,122.83,100.9,21.93,122.86,21.87
BANG2997,Bangalore,Central,01-09-2025 11:35,Morning,51,106.73,0.92,5.3,121.54,106.36,15.18,121.57,15.18
BANG2998,Bangalore,North,01-09-2025 22:29,Night,67,106.52,0.51,11.55,190.5,168.76,21.74,190.51,21.76
BANG2999,Bangalore,South,30-08-2025 04:19,Night,73,106.54,0.59,12.24,184.77,175.67,9.1,184.73,9.02
BANG3000,Bangalore,Central,31-08-2025 18:16,Evening,46,106.56,0.69,11.96,193.5,172.88,20.62,193.47,20.71
BANG3001,Bangalore,West,01-09-2025 18:44,Evening,46,106.55,0.89,5.26,118.22,105.88,12.34,118.29,12.24
BANG3002,Bangalore,North,01-09-2025 05:36,Night,40,106.7,0.64,10.92,170.46,162.55,7.91,170.45,7.93
BANG3003,Bangalore,West,31-08-2025 19:17,Evening,45,106.65,0.96,6.03,137.47,113.62,23.85,137.49,23.84
BANG3004,Bangalore,West,30-08-2025 10:22,Morning,42,106.59,0.89,8.81,161.76,141.4,20.36,161.72,20.39
BANG3005,Bangalore,West,02-09-2025 19:32,Evening,61,106.54,0.59,8.15,142.7,134.77,7.93,142.61,7.89
BANG3006,Bangalore,South,01-09-2025 06:00,Morning,53,106.65,0.63,8.84,159.67,141.73,17.94,159.73,17.87
BANG3007,Bangalore,East,30-08-2025 02:27,Night,54,106.74,0.69,9.79,165.22,151.27,13.95,165.29,14.02
BANG3008,Bangalore,North,30-08-2025 06:45,Morning,82,106.66,0.99,10.09,174.39,154.23,20.16,174.49,20.25
BANG3009,Bangalore,Central,01-09-2025 16:37,Afternoon,42,106.75,0.62,9.01,164.03,143.48,20.55,164.03,20.47
BANG3010,Bangalore,South,01-09-2025 03:22,Night,65,106.68,0.87,14.75,218.7,200.84,17.86,218.75,17.86
BANG3011,Bangalore,East,01-09-2025 19:55,Evening,88,106.52,0.85,6.35,124.13,116.76,7.37,124.23,7.32
BANG3012,Bangalore,East,31-08-2025 20:07,Evening,52,106.63,0.87,12.77,196.56,181.02,15.54,196.63,15.45
BANG3013,Bangalore,South,30-08-2025 07:27,Morning,63,106.64,0.79,14.36,214.0,196.92,17.08,213.97,17.06
BANG3014,Bangalore,West,01-09-2025 11:42,Morning,41,106.7,0.94,7.69,148.34,130.25,18.09,148.42,18.16
BANG3015,Bangalore,Central,01-09-2025 10:11,Morning,67,106.58,0.87,9.65,169.14,149.79,19.35,169.24,19.26
BANG3016,Bangalore,North,31-08-2025 01:50,Night,41,106.67,0.91,10.11,165.86,154.44,11.42,165.89,11.34
BANG3017,Bangalore,West,30-08-2025 09:56,Morning,79,106.61,0.67,11.93,179.13,172.6,6.53,179.18,6.5
BANG3018,Bangalore,South,01-09-2025 17:08,Afternoon,57,106.55,0.74,13.27,192.39,185.98,6.41,192.32,6.31
BANG3019,Bangalore,East,01-09-2025 15:53,Afternoon,53,106.56,0.71,10.25,168.7,155.78,12.92,168.67,12.93
BANG3020,Bangalore,South,30-08-2025 07:27,Morning,70,106.52,0.81,3.09,107.5,84.16,23.34,107.4,23.26
BANG3021,Bangalore,South,02-09-2025 17:29,Afternoon,71,106.74,0.79,9.04,152.83,143.77,9.06,152.73,9.1
BANG3022,Bangalore,West,31-08-2025 09:02,Morning,70,106.5,0.95,8.47,162.73,137.95,24.78,162.83,24.81
BANG3023,Bangalore,East,02-09-2025 19:53,Evening,67,106.67,0.65,4.76,121.68,100.94,20.74,121.76,20.81
BANG3024,Bangalore,North,01-09-2025 21:25,Evening,76,106.58,0.59,5.49,123.59,108.19,15.4,123.59,15.35
BANG3025,Bangalore,South,01-09-2025 07:12,Morning,46,106.7,0.87,10.0,174.38,153.35,21.03,174.34,20.97
BANG3026,Bangalore,East,01-09-2025 20:38,Evening,48,106.6,0.97,13.98,215.22,193.1,22.12,215.28,22.17
BANG3027,Bangalore,Central,31-08-2025 00:01,Night,54,106.7,0.92,7.1,137.03,124.35,12.68,137.08,12.6
BANG3028,Bangalore,North,30-08-2025 02:39,Night,50,106.59,0.72,4.42,108.38,97.5,10.88,108.47,10.83
BANG3029,Bangalore,Central,31-08-2025 04:56,Night,75,106.73,0.88,6.87,144.39,122.06,22.33,144.32,22.37
BANG3030,Bangalore,West,30-08-2025 13:24,Afternoon,69,106.58,0.76,12.15,184.85,174.79,10.06,184.89,9.96
BANG3031,Bangalore,Central,30-08-2025 19:44,Evening,49,106.59,0.65,13.41,206.15,187.4,18.75,206.09,18.83
BANG3032,Bangalore,Central,01-09-2025 05:19,Night,64,106.5,0.56,6.9,134.44,122.25,12.19,134.45,12.15
BANG3033,Bangalore,South,30-08-2025 18:03,Evening,62,106.74,0.55,9.02,148.59,143.57,5.02,148.67,4.98
BANG3034,Bangalore,Central,01-09-2025 23:13,Night,56,106.75,0.58,10.82,179.92,161.57,18.35,180.02,18.44
BANG3035,Bangalore,Central,31-08-2025 07:13,Morning,54,106.66,0.83,7.1,134.12,124.33,9.79,134.16,9.87
BANG3036,Bangalore,West,31-08-2025 20:49,Evening,61,106.69,0.83,5.47,125.93,108.04,17.89,125.93,17.95
BANG3037,Bangalore,West,02-09-2025 01:00,Night,43,106.78,0.58,5.8,126.49,111.39,15.1,126.52,15.03
BANG3038,Bangalore,South,02-09-2025 23:29,Night,70,106.59,0.84,13.24,209.04,185.7,23.34,209.12,23.36
BANG3039,Bangalore,South,02-09-2025 06:42,Morning,86,106.61,0.53,8.58,158.79,139.1,19.69,158.73,19.6
BANG3040,Bangalore,North,30-08-2025 19:52,Evening,45,106.61,0.8,3.63,110.49,89.6,20.89,110.4,20.89
BANG3041,Bangalore,East,30-08-2025 18:04,Evening,57,106.65,0.91,8.8,164.69,141.32,23.37,164.76,23.32
BANG3042,Bangalore,Central,01-09-2025 11:11,Morning,46,106.7,0.98,11.47,177.89,168.05,9.84,177.84,9.9
BANG3043,Bangalore,South,30-08-2025 02:28,Night,70,106.61,0.53,4.42,104.41,97.5,6.91,104.39,6.97
BANG3044,Bangalore,South,01-09-2025 03:44,Night,77,106.63,0.98,13.34,196.75,186.72,10.03,196.81,10.02
BANG3045,Bangalore,South,02-09-2025 19:12,Evening,89,106.7,0.71,7.22,135.47,125.55,9.92,135.45,9.89
BANG3046,Bangalore,North,01-09-2025 08:03,Morning,58,106.58,0.7,4.65,123.74,99.79,23.95,123.79,23.99
BANG3047,Bangalore,West,02-09-2025 11:03,Morning,56,106.65,0.83,10.21,166.95,155.43,11.52,167.05,11.51
BANG3048,Bangalore,West,31-08-2025 11:01,Morning,46,106.52,0.81,3.95,103.18,92.76,10.42,103.17,10.43
BANG3049,Bangalore,West,02-09-2025 16:19,Afternoon,61,106.71,0.92,4.04,106.03,93.76,12.27,106.1,12.27
BANG3050,Bangalore,South,30-08-2025 03:06,Night,77,106.52,0.98,8.09,148.11,134.16,13.95,148.14,14.05
BANG3051,Bangalore,West,02-09-2025 17:08,Afternoon,85,106.61,0.95,7.27,134.14,126.0,8.14,134.15,8.19
BANG3052,Bangalore,West,30-08-2025 17:49,Afternoon,47,106.62,0.52,7.82,150.64,131.51,19.13,150.62,19.05
BANG3053,Bangalore,East,30-08-2025 21:07,Evening,76,106.64,0.51,13.07,202.69,184.02,18.67,202.74,18.64
BANG3054,Bangalore,North,30-08-2025 05:51,Night,59,106.71,0.97,8.05,142.87,133.85,9.02,142.84,9.04
BANG3055,Bangalore,West,31-08-2025 09:14,Morning,44,106.66,0.95,4.37,119.48,97.03,22.45,119.49,22.55
BANG3056,Bangalore,East,30-08-2025 21:17,Evening,78,106.7,0.97,11.76,187.93,170.95,16.98,187.95,17.01
BANG3057,Bangalore,Central,31-08-2025 01:07,Night,77,106.59,0.98,7.45,141.66,127.8,13.86,141.64,13.78
BANG3058,Bangalore,Central,01-09-2025 20:47,Evening,59,106.67,0.61,11.86,189.7,171.94,17.76,189.62,17.77
BANG3059,Bangalore,East,02-09-2025 08:15,Morning,83,106.68,0.96,9.73,168.27,150.64,17.63,168.34,17.59
BANG3060,Bangalore,Central,31-08-2025 06:18,Morning,87,106.6,0.72,4.62,113.48,99.5,13.98,113.5,13.97
BANG3061,Bangalore,West,01-09-2025 14:00,Afternoon,86,106.68,0.51,9.57,164.78,149.04,15.74,164.79,15.78
BANG3062,Bangalore,East,31-08-2025 18:45,Evening,51,106.58,0.83,3.46,96.36,87.89,8.47,96.44,8.44
BANG3063,Bangalore,North,01-09-2025 20:00,Evening,77,106.53,0.82,7.66,154.4,129.86,24.54,154.32,24.46
BANG3064,Bangalore,North,31-08-2025 03:54,Night,59,106.75,0.96,10.52,181.86,158.57,23.29,181.89,23.35
BANG3065,Bangalore,East,30-08-2025 12:23,Afternoon,88,106.74,0.71,4.94,113.28,102.77,10.51,113.22,10.53
BANG3066,Bangalore,Central,01-09-2025 19:13,Evening,74,106.51,0.77,13.49,198.96,188.16,10.8,199.02,10.85
BANG3067,Bangalore,Central,30-08-2025 01:29,Night,70,106.54,0.68,11.52,177.0,168.47,8.53,177.0,8.48
BANG3068,Bangalore,Central,01-09-2025 15:43,Afternoon,56,106.72,0.7,3.59,100.54,89.26,11.28,100.47,11.32
